symbol,close,delivery_pct,volume,turnover,Score,Label
SHREERAMA,55.35,35.47,134247,7430571.45,0,⚪ Neutral
VALIANTORG,230.6,49.24,31712,7312787.2,0,⚪ Neutral
ELECTHERM,739.0,44.65,9836,7268804.0,0,⚪ Neutral
THOMASCOTT,314.9,46.58,23082,7268521.8,0,⚪ Neutral
LOKESHMACH,184.48,46.98,39297,7249510.56,0,⚪ Neutral
MOLDTECH,132.98,47.3,54349,7227330.02,0,⚪ Neutral
HERANBA,209.0,33.82,33192,6937128.0,0,⚪ Neutral
OAL,277.05,49.68,25028,6934007.4,0,⚪ Neutral
ITDC,533.4,50.0,12971,6918731.399999999,0,⚪ Neutral
XCHANGING,65.4,49.12,104821,6855293.4,0,⚪ Neutral
INDIANHUME,337.6,47.91,20144,6800614.4,0,⚪ Neutral
EGOLD,157.0,28.55,42984,6748488.0,0,⚪ Neutral
BANKNIFTY1,632.13,48.29,10614,6709427.82,0,⚪ Neutral
ROHLTD,366.9,45.48,17811,6534855.899999999,0,⚪ Neutral
PATELRMART,179.4,45.51,35583,6383590.2,0,⚪ Neutral
ANDHRSUGAR,72.8,34.7,84958,6184942.399999999,0,⚪ Neutral
HARSHA,371.0,46.92,16591,6155261.0,0,⚪ Neutral
GROWWNIFTY,10.23,48.67,590553,6041357.19,0,🔴 Flagged (Unsafe)
SHREDIGCEM,71.5,49.06,83108,5942222.0,0,⚪ Neutral
RAMAPHO,131.0,44.66,44437,5821247.0,0,⚪ Neutral
SATIA,64.99,28.91,89144,5793468.56,0,⚪ Neutral
SPCENET,4.99,43.59,1147096,5724009.04,0,🔴 Flagged (Unsafe)
JAGSNPHARM,169.95,43.2,32752,5566202.399999999,0,⚪ Neutral
STERTOOLS,225.15,48.01,24477,5510996.55,0,⚪ Neutral
BOROSCI,106.15,43.38,51540,5470971.0,0,⚪ Neutral
OMAXAUTO,111.9,37.69,46184,5167989.600000001,0,⚪ Neutral
MANBA,123.0,43.56,41885,5151855.0,0,⚪ Neutral
PASHUPATI,997.0,46.65,5097,5081709.0,0,⚪ Neutral
MUNJALSHOW,129.2,28.25,39191,5063477.199999999,0,⚪ Neutral
MAHEPC,119.88,43.24,41745,5004390.6,0,⚪ Neutral
MUTHOOTCAP,231.56,40.29,19819,4589287.64,0,🔴 Flagged (Unsafe)
SESHAPAPER,271.1,47.93,16782,4549600.2,0,🔴 Flagged (Unsafe)
TREEHOUSE,10.2,36.18,443652,4525250.399999999,0,🔴 Flagged (Unsafe)
BSE500IETF,39.49,43.19,114531,4522829.19,0,🔴 Flagged (Unsafe)
ASAL,457.85,36.14,9826,4498834.100000001,0,🔴 Flagged (Unsafe)
PRIMESECU,282.0,36.86,15912,4487184.0,0,🔴 Flagged (Unsafe)
JINDALPHOT,1334.1,41.35,3318,4426543.8,0,🔴 Flagged (Unsafe)
OMINFRAL,88.89,48.5,48947,4350898.83,0,🔴 Flagged (Unsafe)
KNAGRI,168.0,47.46,25732,4322976.0,0,🔴 Flagged (Unsafe)
ADOR,1070.5,47.82,4032,4316256.0,0,🔴 Flagged (Unsafe)
WINDMACHIN,243.0,38.92,17008,4132944.0,0,🔴 Flagged (Unsafe)
CHEMCON,163.0,45.67,25093,4090159.0,0,🔴 Flagged (Unsafe)
RANEHOLDIN,1188.5,47.59,3274,3891149.0,0,🔴 Flagged (Unsafe)
DIVOPPBEES,83.4,38.71,45162,3766510.8000000003,0,🔴 Flagged (Unsafe)
VGL,130.74,49.85,28303,3700334.22,0,🔴 Flagged (Unsafe)
ZODIAC,243.35,49.36,15059,3664607.65,0,🔴 Flagged (Unsafe)
LOWVOL1,21.5,44.24,163794,3521571.0,0,🔴 Flagged (Unsafe)
RUCHIRA,107.6,46.22,29242,3146439.1999999997,0,🔴 Flagged (Unsafe)
REPRO,407.3,47.88,7304,2974919.2,0,🔴 Flagged (Unsafe)
VASWANI,60.88,33.49,48324,2941965.12,0,🔴 Flagged (Unsafe)
SIGMA,38.5,44.24,74754,2878029.0,0,🔴 Flagged (Unsafe)
MANGALAM,29.7,44.23,93960,2790612.0,0,🔴 Flagged (Unsafe)
UFO,71.1,29.36,38930,2767923.0,0,🔴 Flagged (Unsafe)
VHL,3348.0,47.75,821,2748708.0,0,🔴 Flagged (Unsafe)
UNIDT,171.0,43.83,15963,2729673.0,0,🔴 Flagged (Unsafe)
LIBERTSHOE,241.55,38.2,11096,2680238.8000000003,0,🔴 Flagged (Unsafe)
GROWWMOM50,10.66,36.59,248757,2651749.62,0,🔴 Flagged (Unsafe)
SHEMAROO,100.0,39.77,25809,2580900.0,0,🔴 Flagged (Unsafe)
VMSTMT,46.84,35.84,54607,2557791.8800000004,0,🔴 Flagged (Unsafe)
CHOICEGOLD,157.5,42.22,15959,2513542.5,0,🔴 Flagged (Unsafe)
NOVAAGRI,29.56,35.71,80735,2386526.6,0,🔴 Flagged (Unsafe)
PLAZACABLE,38.25,33.63,58954,2254990.5,0,🔴 Flagged (Unsafe)
STARPAPER,143.0,40.91,15552,2223936.0,0,🔴 Flagged (Unsafe)
GREENLAM,240.1,29.86,9209,2211080.9,0,🔴 Flagged (Unsafe)
SHAHALLOYS,65.5,44.2,32149,2105759.5,0,🔴 Flagged (Unsafe)
EIHAHOTELS,335.2,46.08,5979,2004160.8,0,🔴 Flagged (Unsafe)
NAHARINDUS,98.16,48.65,20182,1981065.1199999999,0,🔴 Flagged (Unsafe)
BROOKS,67.8,49.12,28529,1934266.2,0,🔴 Flagged (Unsafe)
UMAEXPORTS,27.5,44.1,69992,1924780.0,0,🔴 Flagged (Unsafe)
CORDSCABLE,169.99,49.35,10468,1779455.32,0,🔴 Flagged (Unsafe)
NIRAJ,30.0,46.86,58410,1752300.0,0,🔴 Flagged (Unsafe)
TEXINFRA,95.5,43.3,17756,1695698.0,0,🔴 Flagged (Unsafe)
SASTASUNDR,281.0,31.93,5891,1655371.0,0,🔴 Flagged (Unsafe)
MOMENTUM30,31.82,47.45,51275,1631570.5,0,🔴 Flagged (Unsafe)
JAYSREETEA,83.5,46.19,18238,1522873.0,0,🔴 Flagged (Unsafe)
NRL,51.32,33.22,28616,1468573.12,0,🔴 Flagged (Unsafe)
SURANAT&P,18.21,43.21,79477,1447276.1700000002,0,🔴 Flagged (Unsafe)
AERONEU,71.8,32.07,20059,1440236.2,0,🔴 Flagged (Unsafe)
AXISTECETF,334.67,48.1,4100,1372147.0,0,🔴 Flagged (Unsafe)
HDFCNIFBAN,62.64,27.39,21614,1353900.96,0,🔴 Flagged (Unsafe)
VSTL,116.0,38.09,11062,1283192.0,0,🔴 Flagged (Unsafe)
INDBANK,35.65,42.94,34825,1241511.25,0,🔴 Flagged (Unsafe)
VINYLINDIA,214.45,49.6,5766,1236518.7,0,🔴 Flagged (Unsafe)
MAGNUM,22.0,30.63,53954,1186988.0,0,🔴 Flagged (Unsafe)
MID150,22.21,33.1,53376,1185480.96,0,🔴 Flagged (Unsafe)
INFOMEDIA,5.05,25.42,205885,1039719.25,0,🔴 Flagged (Unsafe)
MALUPAPER,32.4,46.87,29118,943423.2,0,🔴 Flagged (Unsafe)
CHEMFAB,395.0,36.87,2376,938520.0,0,🔴 Flagged (Unsafe)
GOLDTECH,39.99,47.06,22861,914211.39,0,🔴 Flagged (Unsafe)
AARVI,128.0,49.07,6861,878208.0,0,🔴 Flagged (Unsafe)
CONS,120.5,42.76,6778,816749.0,0,🔴 Flagged (Unsafe)
KALYANIFRG,625.15,48.03,1241,775811.15,0,🔴 Flagged (Unsafe)
BSLSENETFG,82.53,30.56,9271,765135.63,0,🔴 Flagged (Unsafe)
ODIGMA,26.15,47.47,29115,761357.25,0,🔴 Flagged (Unsafe)
CHEMBONDCH,147.0,46.15,5148,756756.0,0,🔴 Flagged (Unsafe)
TFL,13.11,31.5,55782,731302.02,0,🔴 Flagged (Unsafe)
ROML,43.98,32.92,16165,710936.7,0,🔴 Flagged (Unsafe)
GLOBALVECT,166.0,43.51,3946,655036.0,0,🔴 Flagged (Unsafe)
AMJLAND,41.03,46.9,15490,635554.7000000001,0,🔴 Flagged (Unsafe)
LAMBODHARA,106.55,47.38,5525,588688.75,0,🔴 Flagged (Unsafe)
RHL,193.0,49.41,2643,510099.0,0,🔴 Flagged (Unsafe)
DICIND,536.95,38.39,857,460166.15,0,🔴 Flagged (Unsafe)
RELCHEMQ,124.48,49.19,3637,452733.76,0,🔴 Flagged (Unsafe)
ANMOL,11.6,42.62,34894,404770.39999999997,0,🔴 Flagged (Unsafe)
KANANIIND,1.54,39.04,260491,401156.14,0,🔴 Flagged (Unsafe)
MOQUALITY,195.14,42.64,2019,393987.66,0,🔴 Flagged (Unsafe)
SALONA,266.0,48.78,1390,369740.0,0,🔴 Flagged (Unsafe)
WEWIN,41.0,31.72,8719,357479.0,0,🔴 Flagged (Unsafe)
AROGRANITE,26.98,48.93,12879,347475.42,0,🔴 Flagged (Unsafe)
MASKINVEST,154.45,46.59,2153,332530.85,0,🔴 Flagged (Unsafe)
BEARDSELL,27.0,46.7,11311,305397.0,0,🔴 Flagged (Unsafe)
DIGJAMLMTD,48.78,45.25,5609,273607.02,0,🔴 Flagged (Unsafe)
BANG,42.45,38.99,5989,254233.05000000002,0,🔴 Flagged (Unsafe)
TEAMGTY,261.0,32.24,518,135198.0,0,🔴 Flagged (Unsafe)
GILT5BETA,64.41,44.93,1518,97774.37999999999,0,🔴 Flagged (Unsafe)
TGBHOTELS,9.47,48.99,6569,62208.43000000001,0,🔴 Flagged (Unsafe)
GILT10BETA,26.04,47.89,1065,27732.6,0,🔴 Flagged (Unsafe)
SHYAMTEL,10.49,49.37,1118,11727.82,0,🔴 Flagged (Unsafe)
ESENSEX,82.44,38.81,134,11046.96,0,🔴 Flagged (Unsafe)
TEJASNET,381.35,5.18,73892675,28178971611.25,-1,🔴 Flagged (Unsafe)
RELIANCE,1409.0,22.94,16683858,23507555922.0,-1,🟠 Bearish
SILVERBEES,246.45,19.74,90143038,22215751715.1,-1,🟠 Bearish
KSB,772.1,4.57,17434400,13461100240.0,-1,🔴 Flagged (Unsafe)
RGL,146.1,5.67,83583911,12211609397.1,-1,🔴 Flagged (Unsafe)
NETWEB,3691.1,12.5,2877478,10621059045.8,-1,🔴 Flagged (Unsafe)
WAAREEENER,2714.0,19.59,3857643,10469643102.0,-1,🟠 Bearish
DEEDEV,288.3,6.42,28818508,8308375856.400001,-1,🔴 Flagged (Unsafe)
DATAPATTNS,3212.3,21.57,2043919,6565681003.700001,-1,🟠 Bearish
NEWGEN,516.5,7.78,12521842,6467531393.0,-1,🔴 Flagged (Unsafe)
CONCORDBIO,1250.0,7.99,4788981,5986226250.0,-1,🔴 Flagged (Unsafe)
KRN,983.2,10.56,5543420,5450290544.0,-1,🔴 Flagged (Unsafe)
SANOFICONR,4622.9,8.66,1144988,5293165025.2,-1,🔴 Flagged (Unsafe)
TATSILV,24.95,20.47,208369199,5198811515.05,-1,🟠 Bearish
IDEA,10.85,22.77,428109099,4644983724.15,-1,🔴 Flagged (Unsafe)
KAYNES,3919.0,19.83,986604,3866501076.0,-1,🟠 Bearish
TARIL,311.2,18.54,11331491,3526359999.2,-1,🟠 Bearish
POWERINDIA,25379.0,22.45,93336,2368774344.0,-1,🟠 Bearish
JAIBALAJI,72.0,6.46,31784189,2288461608.0,-1,🔴 Flagged (Unsafe)
GODFRYPHLP,2095.0,20.93,921639,1930833705.0,-1,🟠 Bearish
RVNL,318.0,21.87,6016159,1913138562.0,-1,🟠 Bearish
PREMIERENE,724.0,19.64,2431010,1760051240.0,-1,🟠 Bearish
IFCI,60.15,15.92,28904645,1738614396.75,-1,🟠 Bearish
FIRSTCRY,220.8,12.58,7352617,1623457833.6000001,-1,🔴 Flagged (Unsafe)
YATRA,119.0,17.59,13607156,1619251564.0,-1,🟠 Bearish
OLAELEC,25.15,18.66,56555709,1422376081.35,-1,🟠 Bearish
ZYDUSLIFE,938.2,22.81,1436917,1348115529.4,-1,🟠 Bearish
ATULAUTO,502.0,10.03,2600917,1305660334.0,-1,🔴 Flagged (Unsafe)
SHAILY,1989.0,22.81,535785,1065676365.0,-1,🟠 Bearish
ORIENTELEC,195.4,6.49,5347630,1044926902.0,-1,🔴 Flagged (Unsafe)
PRAJIND,311.0,16.15,3248032,1010137952.0,-1,🟠 Bearish
SILVER,256.8,19.14,3841420,986476656.0,-1,🟠 Bearish
PWL,88.9,21.68,10455142,929462123.8000001,-1,🟠 Bearish
MRPL,197.45,24.83,4618513,911925391.8499999,-1,🟠 Bearish
ADANIGREEN,962.6,19.63,911136,877059513.6,-1,🟠 Bearish
JINDALPOLY,595.0,13.52,1434067,853269865.0,-1,🔴 Flagged (Unsafe)
MANAKCOAT,114.12,4.96,7238449,826051799.88,-1,🔴 Flagged (Unsafe)
SILVERCASE,26.19,24.74,30650095,802725988.0500001,-1,🟠 Bearish
LIQUIDETF,1000.01,7.4,789758,789765897.58,-1,🔴 Flagged (Unsafe)
PFOCUS,265.0,16.86,2897905,767944825.0,-1,🟠 Bearish
INOXWIND,94.37,23.08,7387842,697190649.5400001,-1,🟠 Bearish
TANLA,468.0,20.67,1397888,654211584.0,-1,🟠 Bearish
BLS,279.2,22.58,2027348,566035561.6,-1,🟠 Bearish
QPOWER,900.9,24.6,611943,551299448.6999999,-1,🟠 Bearish
THANGAMAYL,3910.0,23.0,135281,528948710.0,-1,🟠 Bearish
SANOFI,4009.9,16.17,131807,528532889.3,-1,🟠 Bearish
DOLPHIN,407.0,7.89,1243656,506167992.0,-1,🔴 Flagged (Unsafe)
AGIIL,309.65,14.73,1619620,501515332.99999994,-1,🔴 Flagged (Unsafe)
PRECWIRE,306.97,23.61,1589396,487896890.12000006,-1,🟠 Bearish
NEOGEN,1432.0,16.91,339882,486711024.0,-1,🟠 Bearish
EASEMYTRIP,8.7,15.32,55089079,479274987.29999995,-1,🔴 Flagged (Unsafe)
ACE,893.1,20.76,516230,461045013.0,-1,🟠 Bearish
NEULANDLAB,13180.0,20.12,33942,447355560.0,-1,🟠 Bearish
MOREPENLAB,44.98,13.16,8791138,395425387.23999995,-1,🔴 Flagged (Unsafe)
VIKRAN,70.75,24.44,5254744,371773138.0,-1,🟠 Bearish
BHARATCOAL,33.49,23.36,10604211,355135026.39000005,-1,🟠 Bearish
SIGNATURE,954.0,4.99,253630,241963020.0,-1,🔴 Flagged (Unsafe)
DYNAMATECH,9978.5,22.25,23879,238276601.5,-1,🟠 Bearish
GRMOVER,160.0,21.04,1388870,222219200.0,-1,🟠 Bearish
RPTECH,369.1,20.62,568440,209811204.0,-1,🟠 Bearish
GROWWSLVR,25.2,20.13,8250567,207914288.4,-1,🟠 Bearish
MOBIKWIK,199.2,24.44,911659,181602472.79999998,-1,🟠 Bearish
APEX,423.45,23.57,416193,176236925.85,-1,🟠 Bearish
DCAL,184.32,21.26,952487,175562403.84,-1,🟠 Bearish
SONATSOFTW,270.6,23.35,556152,150494731.20000002,-1,🟠 Bearish
REGAAL,70.2,18.89,1775179,124617565.80000001,-1,🟠 Bearish
SIRCA,457.1,13.73,269461,123170623.10000001,-1,🔴 Flagged (Unsafe)
CENTUM,2678.8,23.19,43026,115258048.80000001,-1,🟠 Bearish
QUADFUTURE,297.5,21.73,370573,110245467.5,-1,🟠 Bearish
COMSYN,157.0,18.69,662983,104088331.0,-1,🟠 Bearish
DATAMATICS,781.0,19.39,126995,99183095.0,-1,🟠 Bearish
UNIECOM,110.0,24.47,853391,93873010.0,-1,🟠 Bearish
GOKULAGRO,169.0,21.8,527579,89160851.0,-1,🟠 Bearish
KMEW,1625.0,22.22,51891,84322875.0,-1,🟠 Bearish
NITINSPIN,382.5,20.98,216466,82798245.0,-1,🟠 Bearish
ALGOQUANT,59.99,21.6,1365589,81921684.11,-1,🟠 Bearish
RHETAN,26.05,14.43,2997165,78076148.25,-1,🔴 Flagged (Unsafe)
MARKOLINES,163.0,20.24,456932,74479916.0,-1,🟠 Bearish
ARFIN,72.7,17.89,980059,71250289.3,-1,🟠 Bearish
KIOCL,342.9,21.14,205676,70526300.39999999,-1,🟠 Bearish
SWARAJENG,3629.9,21.1,17439,63301826.1,-1,🟠 Bearish
MOMENTUM50,52.6,23.15,1163347,61192052.2,-1,🟠 Bearish
IGARASHI,367.0,18.93,155011,56889037.0,-1,🟠 Bearish
DSSL,936.0,22.19,58124,54404064.0,-1,🟠 Bearish
ATALREAL,25.25,16.2,2038730,51477932.5,-1,🟠 Bearish
NIACL,148.76,23.97,340179,50605028.04,-1,🟠 Bearish
EUROPRATIK,259.32,18.95,187109,48521105.879999995,-1,🟠 Bearish
ESILVER,256.1,20.29,171650,43959565.00000001,-1,🟠 Bearish
SECMARK,134.9,15.03,314354,42406354.6,-1,🟠 Bearish
AWHCL,507.05,24.82,71672,36341287.6,-1,🟠 Bearish
NINSYS,316.85,11.61,113188,35863617.800000004,-1,🔴 Flagged (Unsafe)
SILVERBND,257.02,20.85,120404,30946236.08,-1,🟠 Bearish
KOPRAN,132.5,24.82,222189,29440042.5,-1,🟠 Bearish
CUBEXTUB,106.0,19.21,268972,28511032.0,-1,🟠 Bearish
TRACXN,34.49,23.02,741255,25565884.950000003,-1,🟠 Bearish
RESPONIND,175.9,12.22,136714,24047992.6,-1,🔴 Flagged (Unsafe)
LGHL,290.0,6.38,61291,17774390.0,-1,🔴 Flagged (Unsafe)
TCC,453.7,18.67,31519,14300170.299999999,-1,🟠 Bearish
INDOUS,143.0,23.5,99257,14193751.0,-1,🟠 Bearish
IRISDOREME,32.3,16.0,433370,13997850.999999998,-1,🟠 Bearish
DYNPRO,232.78,21.63,44821,10433432.38,-1,🟠 Bearish
VERTOZ,46.09,19.05,207729,9574229.610000001,-1,🟠 Bearish
ASIANHOTNR,298.7,21.67,18480,5519976.0,-1,🟠 Bearish
SYSTMTXC,76.5,17.95,65561,5015416.5,-1,🟠 Bearish
DMCC,220.1,20.2,21202,4666560.2,-1,🔴 Flagged (Unsafe)
SGL,12.85,23.74,260666,3349558.1,-1,🔴 Flagged (Unsafe)
IITL,134.99,6.43,24497,3306850.0300000003,-1,🔴 Flagged (Unsafe)
STARTECK,269.2,3.35,9996,2690923.1999999997,-1,🔴 Flagged (Unsafe)
JAIPURKURT,34.78,7.72,53083,1846226.74,-1,🔴 Flagged (Unsafe)
SBIETFPB,298.0,16.86,4496,1339808.0,-1,🔴 Flagged (Unsafe)
KRITI,84.8,22.54,7499,635915.2,-1,🔴 Flagged (Unsafe)
SDL26BEES,136.53,9.76,1547,211211.91,-1,🔴 Flagged (Unsafe)
GTECJAINX,19.43,22.54,5564,108108.52,-1,🔴 Flagged (Unsafe)
