symbol,series,DATE1,prev_close,open,high,low,LAST_PRICE,close,AVG_PRICE,volume,TURNOVER_LACS,NO_OF_TRADES,delivery_qty,delivery_pct,date
ASIANHOTNR,EQ,24-Feb-2026,303.15,306.05,307.25,292.7,295.55,298.25,299.07,10171,30.42,399,3419,33.62,2026-02-24
ASIANPAINT,EQ,24-Feb-2026,2429.7,2413.0,2441.5,2403.7,2414.4,2413.1,2416.0,499660,12071.76,46809,249624,49.96,2026-02-24
ASIANTILES,EQ,24-Feb-2026,70.88,70.4,71.29,69.07,69.7,69.71,70.04,2849661,1995.93,7383,1552602,54.48,2026-02-24
ASKAUTOLTD,EQ,24-Feb-2026,433.1,433.6,434.0,425.25,427.0,427.8,428.22,53919,230.89,3135,30363,56.31,2026-02-24
ASMS,EQ,24-Feb-2026,10.94,10.8,10.9,10.7,10.8,10.79,10.79,861531,92.94,2264,445417,51.7,2026-02-24
ASPINWALL,EQ,24-Feb-2026,214.88,214.11,218.0,213.3,213.51,213.77,214.79,1819,3.91,81,1287,70.75,2026-02-24
ASTEC,EQ,24-Feb-2026,625.4,624.55,624.55,612.05,615.0,618.35,616.79,11949,73.7,900,4835,40.46,2026-02-24
ASTERDM,EQ,24-Feb-2026,646.05,643.5,653.55,633.5,639.9,638.0,641.0,296016,1897.48,12104,119656,40.42,2026-02-24
ASTRAL,EQ,24-Feb-2026,1635.1,1623.0,1672.2,1623.0,1658.0,1664.0,1650.59,659604,10887.34,33412,320052,48.52,2026-02-24
ASTRAMICRO,EQ,24-Feb-2026,920.85,910.0,930.0,903.0,922.1,922.85,917.95,174699,1603.65,10543,84144,48.17,2026-02-24
ASTRAZEN,EQ,24-Feb-2026,8868.0,8870.0,8870.0,8681.0,8820.0,8800.5,8766.43,5237,459.1,1442,2542,48.54,2026-02-24
ASTRON,EQ,24-Feb-2026,4.12,4.19,4.19,4.0,4.1,4.09,4.11,51763,2.13,177,36143,69.82,2026-02-24
ATALREAL,EQ,24-Feb-2026,25.24,25.46,25.75,24.06,24.81,24.65,24.56,3628651,891.25,4300,994715,27.41,2026-02-24
ATAM,EQ,24-Feb-2026,65.39,67.0,67.0,64.25,65.29,65.69,65.78,16555,10.89,338,12105,73.12,2026-02-24
ATGL,EQ,24-Feb-2026,525.6,523.0,523.7,515.15,519.0,518.15,518.73,275654,1429.91,11044,125053,45.37,2026-02-24
ATHERENERG,EQ,24-Feb-2026,718.15,714.05,715.35,680.0,706.0,698.85,696.29,1945327,13545.08,46775,740528,38.07,2026-02-24
ATL,EQ,24-Feb-2026,25.78,26.3,26.3,25.3,25.95,25.59,25.62,156057,39.98,3909,76355,48.93,2026-02-24
ATLANTAA,EQ,24-Feb-2026,40.78,41.0,41.5,40.0,40.12,40.69,40.66,33829,13.76,854,19186,56.71,2026-02-24
ATLANTAELE,EQ,24-Feb-2026,905.0,919.95,919.95,872.25,885.0,881.35,881.62,83838,739.13,4101,30273,36.11,2026-02-24
ATLASCYCLE,EQ,24-Feb-2026,90.44,92.0,92.0,84.2,87.95,88.1,88.51,6198,5.49,182,4884,78.8,2026-02-24
ATUL,EQ,24-Feb-2026,6527.0,6535.0,6535.0,6440.0,6464.0,6468.0,6497.52,60680,3942.69,3531,54107,89.17,2026-02-24
ATULAUTO,EQ,24-Feb-2026,480.35,480.1,482.85,462.85,474.5,473.4,471.24,187377,882.99,6041,83314,44.46,2026-02-24
AUBANK,EQ,24-Feb-2026,974.1,970.0,1009.85,968.7,1005.0,1002.2,987.48,3314603,32731.16,70258,1494274,45.08,2026-02-24
AURIONPRO,EQ,24-Feb-2026,929.95,929.0,929.85,886.0,895.15,896.35,897.88,291704,2619.15,18363,131347,45.03,2026-02-24
AUROPHARMA,EQ,24-Feb-2026,1150.6,1156.3,1167.2,1144.0,1163.0,1164.4,1160.71,988014,11467.94,32878,452309,45.78,2026-02-24
AURUM,EQ,24-Feb-2026,188.35,188.35,189.99,181.06,183.7,183.7,183.84,57170,105.1,1063,38789,67.85,2026-02-24
AUTOAXLES,EQ,24-Feb-2026,2015.9,2025.8,2027.4,1960.0,1982.0,2003.3,1995.32,11011,219.7,1547,3759,34.14,2026-02-24
AUTOBEES,EQ,24-Feb-2026,288.59,288.75,288.75,285.67,287.93,287.5,286.77,147780,423.79,2509,78153,52.88,2026-02-24
AUTOIETF,EQ,24-Feb-2026,28.92,28.83,28.83,28.62,28.75,28.79,28.72,307994,88.44,2000,172726,56.08,2026-02-24
AUTOIND,EQ,24-Feb-2026,78.01,77.15,78.08,75.0,76.0,75.69,76.13,64870,49.39,1007,35703,55.04,2026-02-24
AVADHSUGAR,EQ,24-Feb-2026,327.6,327.6,327.6,322.05,324.9,323.95,323.4,12090,39.1,604,5632,46.58,2026-02-24
AVALON,EQ,24-Feb-2026,986.15,986.15,986.15,956.1,979.95,978.75,971.04,131912,1280.92,12728,59951,45.45,2026-02-24
AVANTEL,EQ,24-Feb-2026,144.43,143.3,145.74,141.62,145.2,144.49,144.04,930441,1340.17,9007,355678,38.23,2026-02-24
AVANTIFEED,EQ,24-Feb-2026,1310.9,1310.0,1357.0,1284.1,1334.0,1334.5,1330.43,978384,13016.69,35254,198726,20.31,2026-02-24
AVG,EQ,24-Feb-2026,132.01,130.45,154.0,130.45,148.5,146.59,144.9,159399,230.96,4668,55778,34.99,2026-02-24
AVL,EQ,24-Feb-2026,486.25,481.2,492.65,478.85,480.1,481.2,484.92,69857,338.75,5180,32250,46.17,2026-02-24
AVONMORE,EQ,24-Feb-2026,15.08,15.35,15.35,14.84,15.15,15.14,15.07,138450,20.87,943,65412,47.25,2026-02-24
AVROIND,EQ,24-Feb-2026,123.56,127.89,127.89,118.2,123.95,122.04,121.69,6554,7.98,209,5083,77.56,2026-02-24
AVTNPL,EQ,24-Feb-2026,65.62,64.23,66.19,64.23,65.75,65.37,65.35,22517,14.72,288,14461,64.22,2026-02-24
AWFIS,EQ,24-Feb-2026,318.05,318.0,325.15,302.45,307.0,304.7,310.46,343493,1066.42,9497,100945,29.39,2026-02-24
AWHCL,EQ,24-Feb-2026,493.3,493.3,508.9,480.1,502.0,500.35,489.58,113510,555.73,4570,30548,26.91,2026-02-24
AWL,EQ,24-Feb-2026,195.66,198.0,198.01,189.82,192.0,191.73,191.68,2699339,5174.02,34260,1742184,64.54,2026-02-24
AXISBANK,EQ,24-Feb-2026,1386.7,1398.0,1398.0,1383.5,1386.0,1387.6,1389.34,7888492,109598.2,190198,5148642,65.27,2026-02-24
AXISBNKETF,EQ,24-Feb-2026,628.75,629.5,632.01,625.33,628.1,628.41,629.01,1286,8.09,43,1097,85.3,2026-02-24
AXISBPSETF,EQ,24-Feb-2026,13.19,12.9,13.24,12.9,13.16,13.18,13.17,1492289,196.56,337,1464895,98.16,2026-02-24
AXISCADES,EQ,24-Feb-2026,1404.4,1429.9,1474.6,1404.4,1474.6,1474.6,1465.48,210640,3086.89,7826,95855,45.51,2026-02-24
AXISCETF,EQ,24-Feb-2026,120.54,121.14,121.14,119.1,119.39,119.39,119.98,694,0.83,23,640,92.22,2026-02-24
AXISGOLD,EQ,24-Feb-2026,131.21,131.01,132.93,131.01,132.46,132.48,132.34,4562745,6038.22,7487,2572991,56.39,2026-02-24
AXISHCETF,EQ,24-Feb-2026,148.63,148.63,149.67,148.01,149.67,149.18,148.89,2574,3.83,78,2188,85.0,2026-02-24
AXISILVER,EQ,24-Feb-2026,259.23,257.07,263.65,257.07,260.17,259.75,259.97,563970,1466.15,6351,182830,32.42,2026-02-24
AXISNIFTY,EQ,24-Feb-2026,282.43,282.43,282.43,279.0,280.24,279.95,280.33,128632,360.6,556,125583,97.63,2026-02-24
AXISTECETF,EQ,24-Feb-2026,346.0,354.65,354.65,327.49,331.0,330.0,333.03,10916,36.35,491,8913,81.65,2026-02-24
AXISVALUE,EQ,24-Feb-2026,33.8,33.81,34.5,33.77,34.12,34.17,33.94,76895,26.1,298,62473,81.24,2026-02-24
AXSENSEX,EQ,24-Feb-2026,85.86,84.27,86.85,84.27,84.73,84.8,85.1,3097,2.64,61,2473,79.85,2026-02-24
AYE,EQ,24-Feb-2026,123.03,123.0,124.29,118.51,119.6,119.42,119.99,816394,979.61,9360,292708,35.85,2026-02-24
AYMSYNTEX,EQ,24-Feb-2026,206.69,211.0,211.0,194.34,204.0,200.44,199.3,80739,160.92,11087,48611,60.21,2026-02-24
AZAD,EQ,24-Feb-2026,1706.1,1700.0,1746.0,1685.0,1741.1,1742.1,1721.42,271551,4674.53,16198,142809,52.59,2026-02-24
BAFNAPH,EQ,24-Feb-2026,111.72,111.0,114.79,107.4,109.2,109.22,111.46,1122,1.25,78,887,79.06,2026-02-24
BAGFILMS,EQ,24-Feb-2026,5.33,5.33,5.34,5.13,5.25,5.23,5.22,135322,7.06,367,96248,71.13,2026-02-24
BAIDFIN,EQ,24-Feb-2026,11.12,11.25,11.25,10.67,10.98,11.04,11.09,113859,12.62,335,75107,65.96,2026-02-24
BAJAJ-AUTO,EQ,24-Feb-2026,9905.5,9875.0,9875.0,9660.0,9850.0,9829.0,9790.5,259761,25431.9,35146,106272,40.91,2026-02-24
BAJAJCON,EQ,24-Feb-2026,399.1,394.0,407.7,390.55,400.8,402.2,399.78,1219954,4877.15,23569,465014,38.12,2026-02-24
BAJAJELEC,EQ,24-Feb-2026,380.05,379.6,379.65,368.0,369.8,370.0,370.41,175602,650.44,4909,98741,56.23,2026-02-24
BAJAJFINSV,EQ,24-Feb-2026,2051.6,2040.0,2050.0,2032.1,2045.0,2043.3,2041.54,1054129,21520.46,41498,586429,55.63,2026-02-24
BAJAJHCARE,EQ,24-Feb-2026,348.2,348.25,356.9,340.8,341.3,341.8,344.58,80348,276.86,1812,19050,23.71,2026-02-24
BAJAJHFL,EQ,24-Feb-2026,87.26,87.3,87.58,86.67,87.5,87.32,87.06,3914022,3407.38,36689,1967545,50.27,2026-02-24
BAJAJHIND,EQ,24-Feb-2026,15.46,15.46,15.47,15.08,15.29,15.24,15.23,3767251,573.78,7633,2030671,53.9,2026-02-24
BAJAJHLDNG,EQ,24-Feb-2026,11501.0,11524.0,11558.0,11261.0,11347.0,11330.0,11399.17,62913,7171.56,16727,24692,39.25,2026-02-24
BAJAJINDEF,EQ,24-Feb-2026,252.0,256.0,256.0,250.2,254.0,251.2,251.95,8619,21.72,246,6682,77.53,2026-02-24
BAJEL,EQ,24-Feb-2026,160.05,161.99,163.0,155.8,160.01,160.69,159.02,107201,170.47,2195,43029,40.14,2026-02-24
BAJFINANCE,EQ,24-Feb-2026,1031.0,1026.3,1028.75,1010.3,1023.5,1023.55,1020.61,6610984,67472.05,112203,4343722,65.7,2026-02-24
BALAJEE,EQ,24-Feb-2026,32.3,31.35,32.5,29.96,30.8,30.82,31.1,80241,24.96,1211,48641,60.62,2026-02-24
BALAJITELE,EQ,24-Feb-2026,100.69,98.84,102.72,98.55,101.0,101.16,101.17,407912,412.67,4050,113181,27.75,2026-02-24
BALAMINES,EQ,24-Feb-2026,1074.8,1075.1,1088.8,1066.0,1085.0,1082.1,1074.49,64490,692.94,5866,22193,34.41,2026-02-24
BALAXI,EQ,24-Feb-2026,20.31,20.58,20.58,19.8,20.0,20.02,20.07,58756,11.79,351,36848,62.71,2026-02-24
BALKRISHNA,EQ,24-Feb-2026,16.7,16.7,16.99,15.96,15.98,16.13,16.12,24169,3.9,159,19165,79.3,2026-02-24
BALKRISIND,EQ,24-Feb-2026,2509.0,2509.0,2568.7,2475.2,2508.0,2518.5,2491.61,544353,13563.17,17919,483080,88.74,2026-02-24
BALMLAWRIE,EQ,24-Feb-2026,181.65,180.85,181.99,179.03,180.74,180.34,180.18,112122,202.02,2611,64799,57.79,2026-02-24
BALPHARMA,EQ,24-Feb-2026,77.59,76.6,79.3,73.31,74.3,76.03,76.3,15609,11.91,375,4584,29.37,2026-02-24
BALRAMCHIN,EQ,24-Feb-2026,464.5,465.0,465.0,453.05,457.95,456.95,457.17,227919,1041.98,10653,131545,57.72,2026-02-24
BALUFORGE,EQ,24-Feb-2026,477.5,472.75,475.5,452.5,461.0,459.95,462.4,653781,3023.07,11753,275143,42.08,2026-02-24
BANARBEADS,EQ,24-Feb-2026,125.05,127.6,127.6,121.85,123.1,123.27,124.51,1137,1.42,200,998,87.77,2026-02-24
BANARISUG,EQ,24-Feb-2026,3602.7,3602.7,3621.0,3590.3,3600.0,3608.4,3600.7,683,24.59,118,604,88.43,2026-02-24
BANCOINDIA,EQ,24-Feb-2026,656.95,656.0,661.75,647.55,653.8,651.75,652.9,134120,875.67,6412,58202,43.4,2026-02-24
BANDHANBNK,EQ,24-Feb-2026,173.65,172.95,181.87,172.81,181.17,180.55,178.41,20492056,36560.22,87548,7493824,36.57,2026-02-24
BANG,EQ,24-Feb-2026,42.94,43.0,43.49,41.1,41.5,41.89,42.11,8908,3.75,158,4756,53.39,2026-02-24
BANKA,EQ,24-Feb-2026,60.39,59.02,61.0,58.44,61.0,59.52,58.98,3003,1.77,86,2289,76.22,2026-02-24
BANKADD,EQ,24-Feb-2026,62.49,62.48,62.63,62.1,62.35,62.34,62.35,2434,1.52,68,1710,70.25,2026-02-24
BANKBARODA,EQ,24-Feb-2026,313.35,312.95,314.2,307.0,312.9,313.1,311.38,12952576,40332.01,77932,6185675,47.76,2026-02-24
BANKBEES,EQ,24-Feb-2026,631.6,634.99,634.99,627.5,630.51,629.96,630.53,400374,2524.46,6855,170714,42.64,2026-02-24
BANKBETA,EQ,24-Feb-2026,63.14,62.76,63.6,62.76,63.06,63.01,63.09,59617,37.61,688,37673,63.19,2026-02-24
BANKBETF,EQ,24-Feb-2026,62.01,62.32,62.32,61.55,61.89,61.87,61.92,15281,9.46,270,13891,90.9,2026-02-24
BANKETF,EQ,24-Feb-2026,621.01,619.46,623.42,618.0,620.69,619.89,621.2,2872,17.84,162,1979,68.91,2026-02-24
BANKIETF,EQ,24-Feb-2026,62.59,62.64,62.8,62.21,62.59,62.53,62.43,1794066,1120.08,1506,1682324,93.77,2026-02-24
BANKINDIA,EQ,24-Feb-2026,174.13,174.0,178.22,173.02,175.58,175.5,175.57,22315167,39179.07,86335,11391316,51.05,2026-02-24
BANKNIFTY1,EQ,24-Feb-2026,632.73,637.73,637.73,628.27,632.15,631.54,631.74,11066,69.91,676,7562,68.34,2026-02-24
BANKPSU,EQ,24-Feb-2026,98.44,98.93,99.39,97.95,98.8,98.67,98.65,56011,55.25,400,47597,84.98,2026-02-24
BANSALWIRE,EQ,24-Feb-2026,270.9,274.95,275.0,264.5,268.85,269.0,268.7,26840,72.12,1066,13002,48.44,2026-02-24
BANSWRAS,EQ,24-Feb-2026,112.13,112.0,112.98,109.6,110.0,110.01,110.9,10374,11.51,323,8276,79.78,2026-02-24
BASF,EQ,24-Feb-2026,3571.5,3570.0,3586.0,3514.5,3540.0,3530.6,3545.76,13316,472.15,3045,7529,56.54,2026-02-24
BASML,EQ,24-Feb-2026,23.72,23.64,24.19,23.0,23.28,23.06,23.27,25646,5.97,260,14840,57.86,2026-02-24
BATAINDIA,EQ,24-Feb-2026,812.35,815.0,815.0,795.0,799.05,799.05,801.13,103364,828.08,10551,53226,51.49,2026-02-24
BAYERCROP,EQ,24-Feb-2026,4789.0,4797.0,4797.0,4693.0,4717.3,4711.3,4718.86,12545,591.98,4503,6546,52.18,2026-02-24
BBETF0432,EQ,24-Feb-2026,1317.78,1318.55,1320.91,1315.51,1316.7,1317.42,1317.13,11067,145.77,70,7743,69.96,2026-02-24
BBL,EQ,24-Feb-2026,2434.1,2430.0,2489.0,2415.0,2418.0,2423.1,2448.39,22675,555.17,5349,11461,50.54,2026-02-24
BBNPNBETF,EQ,24-Feb-2026,61.61,61.61,62.77,61.02,61.12,61.12,61.24,1509,0.92,50,1022,67.73,2026-02-24
BBNPPGOLD,EQ,24-Feb-2026,152.5,157.05,157.05,152.7,153.25,153.55,153.29,65610,100.58,380,53648,81.77,2026-02-24
BBOX,EQ,24-Feb-2026,518.6,519.95,523.0,507.2,518.0,518.65,516.95,475436,2457.78,15976,160577,33.77,2026-02-24
BBTC,EQ,24-Feb-2026,1778.5,1778.0,1779.5,1747.9,1763.0,1766.4,1761.96,27176,478.83,2606,14530,53.47,2026-02-24
BBTCL,EQ,24-Feb-2026,180.65,178.01,180.1,176.53,178.5,178.1,178.11,1263,2.25,98,942,74.58,2026-02-24
BCLIND,EQ,24-Feb-2026,28.33,28.05,28.33,27.74,28.2,28.12,27.93,365460,102.06,1844,190459,52.11,2026-02-24
BCONCEPTS,EQ,24-Feb-2026,267.95,267.0,267.0,255.15,260.0,259.95,260.28,5324,13.86,399,3365,63.2,2026-02-24
BDL,EQ,24-Feb-2026,1275.6,1269.0,1269.0,1236.1,1242.5,1240.1,1247.05,1249133,15577.35,38574,419503,33.58,2026-02-24
BEARDSELL,EQ,24-Feb-2026,27.16,26.35,27.96,26.35,27.0,26.83,26.74,5496,1.47,140,4863,88.48,2026-02-24
BECTORFOOD,EQ,24-Feb-2026,218.06,218.06,219.21,215.0,217.0,216.68,217.69,719917,1567.17,10907,592825,82.35,2026-02-24
BEL,EQ,24-Feb-2026,439.75,437.0,437.5,430.35,435.15,435.05,433.56,12223376,52996.09,163777,6266768,51.27,2026-02-24
BELLACASA,EQ,24-Feb-2026,287.5,283.0,289.05,271.6,280.2,278.7,281.23,4542,12.77,517,2164,47.64,2026-02-24
BELRISE,EQ,24-Feb-2026,184.63,184.05,184.75,181.8,184.29,183.34,183.24,4273427,7830.72,21425,2704461,63.29,2026-02-24
BEML,EQ,24-Feb-2026,1700.3,1685.0,1708.3,1671.0,1691.5,1697.9,1688.64,90821,1533.64,11601,32394,35.67,2026-02-24
BEPL,EQ,24-Feb-2026,82.85,82.73,83.52,81.78,82.6,82.37,82.31,212776,175.14,2164,108733,51.1,2026-02-24
BERGEPAINT,EQ,24-Feb-2026,464.8,464.8,465.15,459.3,463.5,462.7,462.03,177563,820.39,23244,96921,54.58,2026-02-24
BETA,EQ,24-Feb-2026,1063.3,1064.0,1065.4,1030.0,1048.0,1046.5,1049.88,14031,147.31,1763,7938,56.57,2026-02-24
BFINVEST,EQ,24-Feb-2026,403.45,402.0,404.85,392.65,398.4,394.8,397.24,12127,48.17,828,7072,58.32,2026-02-24
BFSI,EQ,24-Feb-2026,29.42,29.85,29.85,29.13,29.3,29.26,29.32,321674,94.33,764,295885,91.98,2026-02-24
BHAGCHEM,EQ,24-Feb-2026,203.57,203.29,203.29,198.89,200.79,200.57,200.84,64957,130.46,1263,37916,58.37,2026-02-24
BHAGERIA,EQ,24-Feb-2026,157.15,158.02,158.23,153.37,158.0,156.33,155.47,31277,48.63,1032,17869,57.13,2026-02-24
BHAGYANGR,EQ,24-Feb-2026,152.94,150.25,154.0,144.99,146.61,147.91,148.17,158452,234.78,2343,88769,56.02,2026-02-24
BHANDARI,EQ,24-Feb-2026,3.98,3.98,4.0,3.37,3.57,3.57,3.59,2704058,96.96,3202,1948243,72.05,2026-02-24
BHARATCOAL,EQ,24-Feb-2026,32.88,32.75,33.74,32.2,33.01,32.9,32.87,14291336,4697.08,37514,3359941,23.51,2026-02-24
BHARATFORG,EQ,24-Feb-2026,1832.0,1834.6,1864.7,1817.8,1857.8,1858.3,1843.16,1733890,31958.32,52647,955014,55.08,2026-02-24
BHARATGEAR,EQ,24-Feb-2026,110.29,111.0,111.0,106.8,109.0,108.12,108.06,34960,37.78,1141,20247,57.91,2026-02-24
BHARATRAS,EQ,24-Feb-2026,1581.5,1589.4,1599.0,1560.0,1575.0,1571.8,1574.92,13566,213.65,1771,5272,38.86,2026-02-24
BHARATSE,EQ,24-Feb-2026,201.53,200.0,205.7,196.11,200.25,199.5,200.57,396545,795.35,8057,76082,19.19,2026-02-24
BHARATWIRE,EQ,24-Feb-2026,179.39,178.49,179.39,174.5,176.6,176.13,176.24,67132,118.31,1759,28008,41.72,2026-02-24
BHARTIARTL,EQ,24-Feb-2026,1997.3,1997.3,1997.3,1921.8,1944.0,1941.0,1942.94,10006761,194425.12,316721,5670983,56.67,2026-02-24
BHARTIHEXA,EQ,24-Feb-2026,1697.8,1704.8,1704.8,1650.0,1656.0,1653.7,1667.28,53184,886.72,8993,30227,56.83,2026-02-24
BHEL,EQ,24-Feb-2026,258.25,257.0,262.5,255.0,262.1,261.8,258.6,10678349,27613.91,48808,5948329,55.7,2026-02-24
BIGBLOC,EQ,24-Feb-2026,52.7,52.15,53.11,50.12,51.46,51.06,51.09,108061,55.21,1715,67529,62.49,2026-02-24
BIKAJI,EQ,24-Feb-2026,628.8,629.35,633.95,626.0,628.8,628.9,629.66,116134,731.25,11379,70914,61.06,2026-02-24
BIL,EQ,24-Feb-2026,853.3,866.1,867.4,825.1,841.0,830.0,834.87,2596,21.67,223,2126,81.9,2026-02-24
BIOCON,EQ,24-Feb-2026,387.7,386.95,392.0,385.05,391.5,390.75,388.39,2179315,8464.29,24294,1202090,55.16,2026-02-24
BIOFILCHEM,EQ,24-Feb-2026,33.96,34.12,35.6,33.21,33.77,33.83,34.15,9224,3.15,250,5111,55.41,2026-02-24
BIRLACABLE,EQ,24-Feb-2026,137.84,138.52,138.99,134.0,136.1,136.73,136.78,26067,35.65,1243,11578,44.42,2026-02-24
BIRLACORPN,EQ,24-Feb-2026,1024.6,1024.0,1025.9,990.1,1000.0,998.7,1003.57,54838,550.34,5525,32551,59.36,2026-02-24
BIRLAMONEY,EQ,24-Feb-2026,132.16,132.0,139.83,131.71,136.99,134.95,135.81,65160,88.49,1473,29080,44.63,2026-02-24
BIRLANU,EQ,24-Feb-2026,1566.3,1565.0,1574.3,1515.0,1519.0,1519.4,1529.09,17279,264.21,1430,11456,66.3,2026-02-24
BLACKBUCK,EQ,24-Feb-2026,612.3,614.95,614.95,597.9,603.0,603.2,604.67,421264,2547.25,25030,273336,64.88,2026-02-24
BLAL,EQ,24-Feb-2026,187.47,187.29,188.69,186.21,187.0,187.22,187.0,21013,39.29,426,14756,70.22,2026-02-24
BLBLIMITED,EQ,24-Feb-2026,18.84,18.2,19.7,18.2,18.4,18.54,18.79,432957,81.36,2433,207951,48.03,2026-02-24
BLISSGVS,EQ,24-Feb-2026,225.07,225.0,225.07,205.55,213.8,210.58,216.88,3877033,8408.58,22867,1057128,27.27,2026-02-24
BLKASHYAP,EQ,24-Feb-2026,48.3,49.0,49.0,47.59,48.06,48.23,48.23,359023,173.15,2457,163195,45.46,2026-02-24
BLS,EQ,24-Feb-2026,281.75,280.45,287.45,274.5,285.1,286.15,280.28,2345350,6573.48,34639,567909,24.21,2026-02-24
BLSE,EQ,24-Feb-2026,163.81,162.01,162.61,156.11,158.0,158.0,158.88,109237,173.55,2430,41890,38.35,2026-02-24
BLUECOAST,EQ,24-Feb-2026,25.32,25.32,25.32,24.06,24.06,24.06,24.27,11827,2.87,52,9819,83.02,2026-02-24
BLUEDART,EQ,24-Feb-2026,5612.0,5612.0,5625.0,5513.5,5570.0,5550.5,5550.59,9401,521.81,3511,4637,49.32,2026-02-24
BLUEJET,EQ,24-Feb-2026,391.4,390.45,417.75,387.0,407.0,409.4,405.36,6410900,25987.43,93165,662006,10.33,2026-02-24
BLUESTARCO,EQ,24-Feb-2026,1961.8,1960.0,1968.0,1933.4,1967.0,1959.5,1951.46,315256,6152.09,20987,144691,45.9,2026-02-24
BLUESTONE,EQ,24-Feb-2026,406.35,406.35,407.9,400.7,406.0,403.45,403.39,151860,612.58,8418,64515,42.48,2026-02-24
BLUSPRING,EQ,24-Feb-2026,57.21,57.05,57.3,54.95,55.58,55.3,55.97,138625,77.58,1705,93804,67.67,2026-02-24
BMWVENTLTD,EQ,24-Feb-2026,60.0,60.0,61.8,59.4,60.5,60.39,61.15,508870,311.19,2678,377982,74.28,2026-02-24
BODALCHEM,EQ,24-Feb-2026,47.16,48.4,48.4,46.1,46.98,47.01,46.99,119439,56.13,1050,64750,54.21,2026-02-24
BOMDYEING,EQ,24-Feb-2026,116.7,116.13,116.82,113.71,114.95,114.87,114.88,329955,379.07,3818,159100,48.22,2026-02-24
BOROLTD,EQ,24-Feb-2026,249.5,246.0,250.15,243.0,246.95,245.45,245.83,63841,156.94,1651,38028,59.57,2026-02-24
BORORENEW,EQ,24-Feb-2026,472.0,474.25,474.25,455.35,465.0,464.55,462.8,299704,1387.04,10369,140981,47.04,2026-02-24
BOROSCI,EQ,24-Feb-2026,110.17,109.0,110.5,104.75,105.1,105.27,106.94,83967,89.8,1380,54462,64.86,2026-02-24
BOSCH-HCIL,EQ,24-Feb-2026,1362.1,1365.0,1390.0,1338.1,1379.0,1378.0,1370.89,7249,99.38,1000,3998,55.15,2026-02-24
BOSCHLTD,EQ,24-Feb-2026,35340.0,35320.0,35490.0,34855.0,35380.0,35330.0,35116.21,11570,4062.95,5538,4416,38.17,2026-02-24
BPCL,EQ,24-Feb-2026,372.1,370.0,376.0,369.0,374.9,374.45,373.17,7718539,28803.38,84588,4466427,57.87,2026-02-24
BPL,EQ,24-Feb-2026,55.51,54.3,55.77,52.85,53.79,53.56,54.19,75525,40.93,799,50832,67.3,2026-02-24
BRIGADE,EQ,24-Feb-2026,748.35,744.6,753.25,727.25,730.0,729.85,735.69,198918,1463.41,13909,110974,55.79,2026-02-24
BRIGHOTEL,EQ,24-Feb-2026,61.74,61.5,62.5,60.75,61.79,61.47,61.53,251249,154.6,4284,153560,61.12,2026-02-24
BRITANNIA,EQ,24-Feb-2026,6122.5,6083.0,6173.5,6065.5,6170.0,6162.5,6141.01,193510,11883.47,26761,122326,63.21,2026-02-24
BRNL,EQ,24-Feb-2026,19.98,19.97,19.97,19.61,19.67,19.67,19.71,25333,4.99,232,20758,81.94,2026-02-24
BROOKS,EQ,24-Feb-2026,72.97,71.89,74.95,70.16,71.0,70.97,71.17,22309,15.88,390,12553,56.27,2026-02-24
BSE,EQ,24-Feb-2026,2725.3,2725.0,2765.0,2702.0,2757.0,2751.1,2733.26,3371818,92160.71,112363,1024177,30.37,2026-02-24
BSE500IETF,EQ,24-Feb-2026,39.64,38.96,39.7,38.85,39.46,39.43,39.26,303334,119.09,1098,215879,71.17,2026-02-24
BSHSL,EQ,24-Feb-2026,91.19,91.4,91.84,89.5,91.84,90.95,90.47,12289,11.12,264,6759,55.0,2026-02-24
BSL,EQ,24-Feb-2026,130.56,134.8,134.8,130.07,131.81,131.01,131.06,2102,2.75,69,1381,65.7,2026-02-24
BSLGOLDETF,EQ,24-Feb-2026,137.95,139.67,139.67,138.13,139.2,139.22,139.01,275625,383.14,2129,136253,49.43,2026-02-24
BSLNIFTY,EQ,24-Feb-2026,29.89,29.99,29.99,29.55,29.71,29.65,29.68,416070,123.48,5551,261163,62.77,2026-02-24
BSLSENETFG,EQ,24-Feb-2026,83.32,83.99,86.11,81.77,84.47,82.53,82.83,145810,120.77,256,129226,88.63,2026-02-24
BSOFT,EQ,24-Feb-2026,377.75,371.05,376.8,362.15,368.4,366.35,367.79,1452786,5343.15,39600,550127,37.87,2026-02-24
BTML,EQ,24-Feb-2026,7.15,7.15,7.74,7.12,7.4,7.53,7.43,1002516,74.45,1184,376783,37.58,2026-02-24
BUILDPRO,EQ,24-Feb-2026,995.25,1000.0,1006.3,932.65,960.0,948.45,963.71,26732,257.62,1820,14326,53.59,2026-02-24
BUTTERFLY,EQ,24-Feb-2026,599.75,600.95,606.45,585.55,600.0,600.5,600.81,3275,19.68,257,1802,55.02,2026-02-24
BVCL,EQ,24-Feb-2026,43.01,43.01,43.47,41.31,41.8,42.05,42.14,16533,6.97,400,11931,72.16,2026-02-24
BYKE,EQ,24-Feb-2026,47.08,46.25,48.51,46.1,46.17,46.4,46.7,74174,34.64,582,63081,85.04,2026-02-24
